"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,"Visitas ao perfil",Respostas,Navegação,Seguimentos,"Cliques no link","Toques em figurinhas"
18116329522647900,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"04/07/2026 05:41",https://www.instagram.com/stories/megaelectronicosparaguay/3870048094327615353,"Story do Instagram",,Total,1953,1628,5,1,1,0,1557,,,
18099575989974468,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"04/07/2026 05:41",https://www.instagram.com/stories/megaelectronicosparaguay/3870047959782776187,"Story do Instagram",,Total,1938,1666,5,2,,0,1534,,,
18524281456079469,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"04/07/2026 05:41",https://www.instagram.com/stories/megaelectronicosparaguay/3870047798343978584,"Story do Instagram",,Total,1536,1380,5,0,1,0,1510,,,
18090951406918774,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,20,"04/07/2026 05:40",https://www.instagram.com/stories/megaelectronicosparaguay/3870047619817654951,"Story do Instagram",,Total,1568,1404,4,0,1,0,1533,,,
18400894609149595,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Crema Facial Hidratante Dr. Jart+ Vital Hydra  Antes: GS. 239.000❌ Ahora: GS. 159.000✅",22,"04/07/2026 05:23",https://www.instagram.com/stories/megaelectronicosparaguay/3870038944445090896,"Story do Instagram",,Total,1578,1422,5,0,3,0,1537,,,
18095231984110015,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Antes: GS. 175.000❌ Ahora: GS. 96.000✅ Almohadillas Tónicos Anua Heartheaf 77%",33,"04/07/2026 05:18",https://www.instagram.com/stories/megaelectronicosparaguay/3870036384879469289,"Story do Instagram",,Total,1615,1448,5,0,3,0,1574,,5,
18582178693054017,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Aceite Facial de limpieza Abib Pore Cleansing Oil  Antes: GS. 143.000❌ Ahora: GS. 72.000✅",32,"04/07/2026 05:12",https://www.instagram.com/stories/megaelectronicosparaguay/3870033418558582160,"Story do Instagram",,Total,1677,1497,4,0,5,0,1628,1,,
18077696402150082,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Aceite Facial Limpieza Haruharu Wonder Black  Ahora: GS. 103.000✅ Antes: GS. 151.000❌",46,"04/07/2026 04:55",https://www.instagram.com/stories/megaelectronicosparaguay/3870024980298400847,"Story do Instagram",,Total,1781,1543,7,1,4,0,1713,,12,
18575620696000189,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,12,"04/07/2026 04:39",https://www.instagram.com/stories/megaelectronicosparaguay/3870016658396626761,"Story do Instagram",,Total,1826,1590,7,0,9,0,1718,1,,
17932875750233654,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Hasta 80%  OFF 6,7 Y 8 de Abril",29,"04/07/2026 04:33",https://www.instagram.com/stories/megaelectronicosparaguay/3870013820413137111,"Story do Instagram",,Total,1969,1679,12,2,15,0,1815,2,,
18064836773689639,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 12:53",https://www.instagram.com/stories/megaelectronicosparaguay/3869540631652321012,"Story do Instagram",,Total,2525,2006,3,5,22,0,2120,,,
17916823440147974,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 12:53",https://www.instagram.com/stories/megaelectronicosparaguay/3869540632264675099,"Story do Instagram",,Total,2666,2055,4,1,2,0,2255,,,
18576051235063660,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 12:53",https://www.instagram.com/stories/megaelectronicosparaguay/3869540631048315287,"Story do Instagram",,Total,2762,2079,4,3,,0,2301,,,
18048653897735982,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 12:53",https://www.instagram.com/stories/megaelectronicosparaguay/3869540628531771503,"Story do Instagram",,Total,2426,1811,3,0,2,0,2343,,,
18033162437795276,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 12:53",https://www.instagram.com/stories/megaelectronicosparaguay/3869540630184264570,"Story do Instagram",,Total,2856,2196,7,5,2,0,2277,1,,
18362643565203503,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","@hotsalepy  @araa_garcia",26,"04/06/2026 07:59",https://www.instagram.com/stories/megaelectronicosparaguay/3869392598415426767,"Story do Instagram",,Total,3009,2243,13,4,8,1,2126,,,
18575070892053769,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 07:46",https://www.instagram.com/stories/megaelectronicosparaguay/3869386339120660690,"Story do Instagram",,Total,2318,1828,5,0,5,0,2221,,,
18087854846191826,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 07:45",https://www.instagram.com/stories/megaelectronicosparaguay/3869385759367365561,"Story do Instagram",,Total,2319,1842,3,0,5,0,2212,,,
18590989387018973,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 07:41",https://www.instagram.com/stories/megaelectronicosparaguay/3869383700710036511,"Story do Instagram",,Total,2321,1905,4,0,4,0,2198,,,
17959817058073822,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/06/2026 07:36",https://www.instagram.com/stories/megaelectronicosparaguay/3869381161429331107,"Story do Instagram",,Total,2349,1933,7,1,10,2,2219,,,
18013179767683630,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Reloj Samsung Galaxy Watch 8 Classic  Antes: GS. 2.066.000❌ Ahora: GS. 1.986.000✅",39,"04/06/2026 06:10",https://www.instagram.com/stories/megaelectronicosparaguay/3869337937499098090,"Story do Instagram",,Total,2295,1938,6,0,3,0,2223,1,,
17924684256101150,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,31,"04/06/2026 06:06",https://www.instagram.com/stories/megaelectronicosparaguay/3869336064239056397,"Story do Instagram",,Total,2454,1982,8,2,3,2,2359,,60,
18092952731134327,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Antes: GS. 3.400.000❌ Ahora: GS. 3.177.000✅ iPad Mini 7th Generación (A17 Pro) de 128GB",25,"04/06/2026 06:02",https://www.instagram.com/stories/megaelectronicosparaguay/3869334122100123306,"Story do Instagram",,Total,2463,2052,6,1,6,1,2304,1,,
17868833583601328,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Ara le dedica esta música al HOT SALE 😍",13,"04/06/2026 05:57",https://www.instagram.com/stories/megaelectronicosparaguay/3869331085944117072,"Story do Instagram",,Total,2472,2066,7,0,5,1,2283,,,
18048733877718840,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","•Envios grátis a todo el Paraguay ✅
•Financiación en hasta 24 cuotas sin intereses ✅",38,"04/06/2026 05:55",https://www.instagram.com/stories/megaelectronicosparaguay/3869330280528734475,"Story do Instagram",,Total,2551,2113,11,0,7,2,2462,,,
18178825429349498,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,54,"04/06/2026 05:51",https://www.instagram.com/stories/megaelectronicosparaguay/3869328602899388880,"Story do Instagram",,Total,2657,2175,11,0,4,0,2557,1,,
18201258829341311,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,33,"04/06/2026 05:05",https://www.instagram.com/stories/megaelectronicosparaguay/3869305678024892495,"Story do Instagram",,Total,3136,2421,20,3,16,4,2840,2,222,
18032633720794290,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/05/2026 05:08",https://www.instagram.com/stories/megaelectronicosparaguay/3868581959350584365,"Story do Instagram",,Total,3624,2823,5,4,44,2,2647,,,
18126397558573881,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,52,"04/05/2026 05:03",https://www.instagram.com/stories/megaelectronicosparaguay/3868579210487644467,"Story do Instagram",,Total,3031,2619,14,9,15,0,2645,2,,
18083564156369100,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/05/2026 03:48",https://www.instagram.com/stories/megaelectronicosparaguay/3868541609047227265,"Story do Instagram",,Total,3506,2963,12,3,19,0,2640,,,
17897067270424922,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,14,"04/04/2026 09:09",https://www.instagram.com/stories/megaelectronicosparaguay/3867978565233630201,"Story do Instagram",,Total,2416,1948,17,0,13,3,1806,,,
18082725935375276,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,31,"04/04/2026 08:56",https://www.instagram.com/stories/megaelectronicosparaguay/3867971886257488409,"Story do Instagram",,Total,2334,1964,13,0,5,0,1926,,,
18097922828060167,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,23,"04/04/2026 08:35",https://www.instagram.com/stories/megaelectronicosparaguay/3867961131407749883,"Story do Instagram",,Total,2383,1982,10,10,12,0,1898,,,
18145943947484948,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/04/2026 07:02",https://www.instagram.com/stories/megaelectronicosparaguay/3867914607139169632,"Story do Instagram",,Total,1905,1539,5,0,2,0,1861,,,
18036779108588268,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/04/2026 07:02",https://www.instagram.com/stories/megaelectronicosparaguay/3867914486972407765,"Story do Instagram",,Total,1993,1580,5,0,1,0,1953,,,
18076969151452001,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/04/2026 07:02",https://www.instagram.com/stories/megaelectronicosparaguay/3867914404772416039,"Story do Instagram",,Total,2061,1610,10,0,2,0,2005,,,
17846365800692156,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/04/2026 07:02",https://www.instagram.com/stories/megaelectronicosparaguay/3867914303312228343,"Story do Instagram",,Total,2015,1657,9,0,,1,1949,,,
18112466467690175,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Dia de mimar a nuestros clientes de la mano de @groupelectrobras.py ¡Veni a endulzar tu dia!",15,"04/04/2026 06:16",https://www.instagram.com/stories/megaelectronicosparaguay/3867891205498187362,"Story do Instagram",,Total,2619,2158,11,4,2,1,1888,,,2
18118903870712021,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Willy Wonka en la tienda 😱 🤩 🔥",18,"04/04/2026 05:57",https://www.instagram.com/stories/megaelectronicosparaguay/3867881877961702712,"Story do Instagram",,Total,2056,1811,14,2,5,0,1919,,,
18085486652020108,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,27,"04/04/2026 05:38",https://www.instagram.com/stories/megaelectronicosparaguay/3867872568334822095,"Story do Instagram",,Total,2148,1877,12,1,7,0,2020,,,
18073412075214768,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,11,"04/04/2026 05:32",https://www.instagram.com/stories/megaelectronicosparaguay/3867858037462266034,"Story do Instagram",,Total,3120,2619,16,3,2,0,2059,,,
17980165391989768,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Tienda totalmente llena 🤩",35,"04/04/2026 04:49",https://www.instagram.com/stories/megaelectronicosparaguay/3867857828032238819,"Story do Instagram",,Total,2411,2077,22,5,13,1,2209,2,,
18109833238637914,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/03/2026 04:16",https://www.instagram.com/stories/megaelectronicosparaguay/3867106289160253840,"Story do Instagram",,Total,4032,3225,3,1,30,1,3497,,,
18104387998907823,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/02/2026 12:35",https://www.instagram.com/stories/megaelectronicosparaguay/3866632519438001188,"Story do Instagram",,Total,2092,1808,3,1,12,1,1911,,,
18114541444667995,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,14,"04/02/2026 11:57",https://www.instagram.com/stories/megaelectronicosparaguay/3866613201413340036,"Story do Instagram",,Total,1985,1735,6,0,10,0,1762,,,
18018200105833968,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Del 06 al 08 de Abril",26,"04/02/2026 11:29",https://www.instagram.com/stories/megaelectronicosparaguay/3866599401414976516,"Story do Instagram",,Total,2021,1760,11,0,7,0,1852,3,,
18015282440828694,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,45,"03/19/2026 05:40",https://www.instagram.com/stories/megaelectronicosparaguay/3856277018212807734,"Story do Instagram",,Total,1703,1558,8,0,,0,1610,,9,
17951241413963969,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",@celimax.global,17,"04/02/2026 06:00",https://www.instagram.com/stories/megaelectronicosparaguay/3866433933270015837,"Story do Instagram",,Total,1433,1211,4,0,,0,1384,,5,
17953028592117580,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/02/2026 04:58",https://www.instagram.com/stories/megaelectronicosparaguay/3866402442888548091,"Story do Instagram",,Total,1465,1196,3,0,2,1,1421,,,
17968187583018433,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,9,"04/02/2026 04:57",https://www.instagram.com/stories/megaelectronicosparaguay/3866401884618349287,"Story do Instagram",,Total,1447,1232,3,0,3,0,1399,,,
17980775184003341,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","80% Hasta OFF",36,"04/02/2026 04:39",https://www.instagram.com/stories/megaelectronicosparaguay/3866393139930724115,"Story do Instagram",,Total,1436,1262,6,0,3,1,1381,,,
17941180950174583,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,26,"04/02/2026 04:24",https://www.instagram.com/stories/megaelectronicosparaguay/3866385264982351949,"Story do Instagram",,Total,1568,1357,7,0,3,0,1448,,,
18085683377599428,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Limpiador Facial Celimax Ji Woo Gae Cica BHA Acne Foam Cleansing de 150 ml Distribuidores oficiales de 
@celimax.global",15,"04/01/2026 15:18",https://www.instagram.com/stories/megaelectronicosparaguay/3865989812445242946,"Story do Instagram",,Total,1284,1049,6,0,7,0,1254,,3,
17876598408555608,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Crema Facial Hidratante Celimax Dual Barrier Skin Wearable 50 ml Distribuidores oficiales de 
@celimax.global",13,"04/01/2026 15:07",https://www.instagram.com/stories/megaelectronicosparaguay/3865984067691602346,"Story do Instagram",,Total,1316,1090,5,0,1,0,1268,1,4,
18165690976375351,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Sérum Facial Celimax The Vita A Retinol Shot Tightening de 30 ml Distribuidores oficiales de 
@celimax.global",13,"04/01/2026 14:58",https://www.instagram.com/stories/megaelectronicosparaguay/3865979514430624599,"Story do Instagram",,Total,1401,1124,5,0,1,0,1311,,12,
17922853695267255,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Están preparados para ver todo lo que nos llegó de @celimax.global ?",19,"04/01/2026 11:43",https://www.instagram.com/stories/megaelectronicosparaguay/3865881366391636736,"Story do Instagram",,Total,1411,1131,7,2,5,0,1347,,,4
18068793524361047,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Distribuidores oficiales de 
@celimax.global  Aqui encontras la línea completa de la marca Celimax 
Productos 100% originales 
Y con el mejor precio 😍",12,"04/01/2026 11:38",https://www.instagram.com/stories/megaelectronicosparaguay/3865879012841837697,"Story do Instagram",,Total,1501,1189,4,3,3,1,1400,,,
18398651845151394,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/01/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3865662729403714114,"Story do Instagram",,Total,1474,1154,3,1,5,0,1414,,,
17960972358062454,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/01/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3865662726056651936,"Story do Instagram",,Total,1474,1202,2,0,1,0,1422,,,
17890299342451017,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/01/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3865662723212918470,"Story do Instagram",,Total,1590,1220,3,1,5,0,1536,,,
18098575351994031,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/01/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3865662725385577365,"Story do Instagram",,Total,1622,1254,3,0,,0,1537,,,
18090789895929114,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","¡¡Buen día!! 
Es el momento perfecto de hacer compras 🛍️",11,"04/01/2026 04:28",https://www.instagram.com/stories/megaelectronicosparaguay/3865662871213174218,"Story do Instagram",,Total,1646,1295,4,0,1,0,1545,,,
17865826209523055,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/01/2026 03:54",https://www.instagram.com/stories/megaelectronicosparaguay/3865645528093259418,"Story do Instagram",,Total,1820,1351,3,1,,0,1649,,,
18114035701664344,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾",,0,"04/01/2026 03:21",https://www.instagram.com/stories/megaelectronicosparaguay/3865628629838051463,"Story do Instagram",,Total,1902,1466,5,0,5,0,1641,1,,
18136248082521524,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Distribuidores oficiales de 
@hamidi_oud_and_perfumes  Perfume Unisex Hamidi Al Aqeed EDP 100 ml",18,"03/31/2026 10:38",https://www.instagram.com/stories/megaelectronicosparaguay/3865123987664378736,"Story do Instagram",,Total,1318,1147,9,0,8,0,1245,1,8,2
18073071620633473,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Distribuidores oficiales de 
@hamidi_oud_and_perfumes  Perfume Unisex Hamidi The Lost Paradise Collections Celestial Wood EDP 100 ml",28,"03/31/2026 08:43",https://www.instagram.com/stories/megaelectronicosparaguay/3865066206705990021,"Story do Instagram",,Total,1259,1143,7,0,3,0,1230,,9,2
18102464684294281,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Perfume Femenino Armaf Club de Nuit Intense Woman EDP 105 ml Distribuidores oficiales de  @armaf_official",18,"03/31/2026 08:36",https://www.instagram.com/stories/megaelectronicosparaguay/3865062479135752307,"Story do Instagram",,Total,1592,1412,6,1,1,0,1254,,11,
17890317537451839,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Distribuidores oficiales de  @armaf_official  Perfume Masculino Armaf Odyssey Aoud EDP 100 ml",26,"03/31/2026 08:32",https://www.instagram.com/stories/megaelectronicosparaguay/3865060653984363103,"Story do Instagram",,Total,1321,1200,6,0,1,2,1277,,5,3
18085289648594475,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Distribuidores oficiales de 
 @risala_fragrances  Perfume Masculino Risala Elite Hikmah Of Life Intense EDP 100 ml",22,"03/31/2026 08:27",https://www.instagram.com/stories/megaelectronicosparaguay/3865058127050432744,"Story do Instagram",,Total,1358,1218,5,0,4,0,1314,1,4,2
