"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,Navegação,"Toques em figurinhas","Cliques no link",Likes
17927885682172809,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Lite 3 Pro com GPS Bluetooth U$ 44.00-R$ 247.28 Valor sujeito a alteração",15,"12/17/2025 05:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3789620531583621588,"Story do Instagram",,Total,4423,3927,15,2,1,34,2,4166,,
18080240291324378,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Lite 3 com Bluetooth U$ 33.00-R$ 185.46 Valor sujeito a alteração",18,"12/17/2025 05:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3789618886367850471,"Story do Instagram",,Total,4490,4053,19,2,,7,3,4237,,
17971129682825661,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro GS Explorer com GPS Bluetooth U$ 54.90-R$ 308.54 Valor sujeito a alteração",14,"12/17/2025 05:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3789615860219473833,"Story do Instagram",,Total,4679,4173,14,4,,6,0,4349,,
18341240284231376,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro GS Active com GPS Bluetooth U$ 39.50-$ 221.99 Valor sujeito a alteração",13,"12/17/2025 05:09",https://www.instagram.com/stories/megaeletronicosoficialpy/3789612194599076119,"Story do Instagram",,Total,4851,4275,14,5,,1,0,4455,,
18099493282834064,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro C4 com Bluetooth  U$ 22.00-R$ 123.64 Valor sujeito a alteração",14,"12/17/2025 05:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3789610631600100221,"Story do Instagram",,Total,4964,4425,17,8,2,5,1,4525,,
18121334116553210,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Os relógios Mibro estão imperdíveis! A hora de 
  garantir o seu é agora! ⏰",11,"12/17/2025 05:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3789608357079411088,"Story do Instagram",,Total,5070,4674,19,0,,12,1,4579,,
17871908226397577,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O dia tá começando e a Mega Eletrônicos 
  tem ofertas imperdíveis! ☀️",9,"12/17/2025 04:58",https://www.instagram.com/stories/megaeletronicosoficialpy/3789606688627188098,"Story do Instagram",,Total,5955,5363,22,3,2,22,4,5161,,
18092826742934293,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Se você sofre com pele seca, é essa 
linha que você precisa experimentar! 🤩",12,"12/16/2025 05:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3788888307347310052,"Story do Instagram",,Total,3636,3192,10,0,1,34,0,3506,,
18011996204648472,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"12/16/2025 05:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3788886058269259993,"Story do Instagram",,Total,3636,3284,10,1,,9,0,3538,,
18094250227910141,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,11,"12/16/2025 05:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3788882942136251107,"Story do Instagram",,Total,3728,3345,9,0,2,5,0,3623,,
18064120652207083,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"12/16/2025 04:56",https://www.instagram.com/stories/megaeletronicosoficialpy/3788880688964501877,"Story do Instagram",,Total,3820,3439,11,1,,2,1,3665,,
18078866156211283,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fique de olho nos próximos story 👉🏻",17,"12/16/2025 04:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3788879350184654829,"Story do Instagram",,Total,3991,3595,18,0,,3,0,3843,,
17907126216142010,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"12/16/2025 03:57",https://www.instagram.com/stories/megaeletronicosoficialpy/3788850864057327891,"Story do Instagram",,Total,4197,3666,10,1,1,11,0,3918,,
18032649782537608,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"12/15/2025 18:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3788562389382466046,"Story do Instagram",,Total,4320,3720,11,0,1,9,1,4055,,28
17855649552580935,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"12/15/2025 18:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3788561813840100638,"Story do Instagram",,Total,4688,4097,12,2,1,13,4,4353,,15
17928873948170981,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/15/2025 10:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3788315391509515208,"Story do Instagram",,Total,5198,4514,10,0,,29,1,4871,12,
18174007258371566,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,7,"12/15/2025 06:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3788190559442665896,"Story do Instagram",,Total,5375,4837,15,0,2,36,2,4973,,
17862155775545513,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,9,"12/15/2025 06:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3788190314386232478,"Story do Instagram",,Total,5463,5093,11,2,,5,3,4918,,
18060580610644943,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,11,"12/15/2025 05:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3788170831122734243,"Story do Instagram",,Total,5608,5248,11,3,,8,0,5131,,
17924465928050219,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,11,"12/15/2025 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3788170448954527795,"Story do Instagram",,Total,5762,5385,14,3,1,7,0,5294,,
18067957355419974,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"12/15/2025 05:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3788170287918426223,"Story do Instagram",,Total,6083,5562,13,4,,5,0,5536,,
18544890769061147,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,11,"12/15/2025 05:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3788169681329789582,"Story do Instagram",,Total,6448,5885,12,0,1,7,0,5679,,
17851524864600143,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,12,"12/15/2025 05:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3788169416434360695,"Story do Instagram",,Total,7483,6605,15,2,,32,2,6324,,
18235978930306183,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/14/2025 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3787489116607818498,"Story do Instagram",,Total,8337,7043,9,1,,52,4,7998,,
18078963998269386,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/14/2025 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3787489004460567982,"Story do Instagram",,Total,8747,7390,7,0,1,4,1,8344,,
18550041709017876,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/14/2025 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3787488963155042462,"Story do Instagram",,Total,9295,7554,5,1,,8,0,8824,,
18161730619393848,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/14/2025 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3787488906682936759,"Story do Instagram",,Total,9806,7752,4,1,,5,1,9157,,
17842330731663465,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/14/2025 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3787488879445128217,"Story do Instagram",,Total,10475,8005,11,7,3,17,1,9723,,
18050478530397911,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/14/2025 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3787488839825743016,"Story do Instagram",,Total,11696,9242,10,5,6,44,1,10326,,
18317851465220683,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/13/2025 06:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3786743369616716954,"Story do Instagram",,Total,8359,7604,35,3,1,68,4,7888,27,
17856583680575810,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Haylou X1 U$ 9.90-R$ 54.85 Valor sujeito a alteração",15,"12/13/2025 05:56",https://www.instagram.com/stories/megaeletronicosoficialpy/3786736535082226034,"Story do Instagram",,Total,8179,7684,15,5,,14,0,7804,,
18436492138105174,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Haylou Earhook 1 U$ 19.00-R$ 105.26 Valor sujeito a alteração",21,"12/13/2025 05:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3786735345812469265,"Story do Instagram",,Total,8636,7908,13,8,1,3,0,8276,,
17891705268388197,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/13/2025 05:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3786733309192685293,"Story do Instagram",,Total,8997,8170,17,1,,6,2,7068,11,
18212726071313114,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Comprou, aprovou e voltou pra comprar de novo 😉",28,"12/13/2025 05:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3786732389792857319,"Story do Instagram",,Total,11940,10463,20,8,1,9,1,8670,,
18085668011022585,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Haylou Watch S6 U$ 13.00-R$ 72.02 Valor sujeito a alteração",11,"12/13/2025 05:41",https://www.instagram.com/stories/megaeletronicosoficialpy/3786729097650052678,"Story do Instagram",,Total,9581,8770,20,16,1,6,0,8820,,
18115398874511726,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Haylou Watch 2 Pro U$ 15.50-R$ 85.87 Valor sujeito a alteração",18,"12/13/2025 05:39",https://www.instagram.com/stories/megaeletronicosoficialpy/3786727783977296984,"Story do Instagram",,Total,10286,9389,22,14,,13,1,9510,,
18061960532557449,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/13/2025 05:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3786723222050899540,"Story do Instagram",,Total,12805,11238,47,1,1,32,4,10840,38,
17847518787616928,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"12/12/2025 08:44",https://www.instagram.com/stories/megaeletronicosoficialpy/3786096371439851349,"Story do Instagram",,Total,5709,4891,13,3,1,21,0,4264,,
17904125295319425,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"12/12/2025 08:42",https://www.instagram.com/stories/megaeletronicosoficialpy/3786096085220560192,"Story do Instagram",,Total,5804,5196,10,0,,5,0,4369,,
18076985693214011,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,8,"12/12/2025 08:42",https://www.instagram.com/stories/megaeletronicosoficialpy/3786096130158349877,"Story do Instagram",,Total,6119,5386,9,8,1,7,0,4410,,
18084495730871779,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🎅🏻 🧑🏻‍🎄 🎄 🎄",8,"12/12/2025 05:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3785996798486719612,"Story do Instagram",,Total,5625,5212,13,0,,11,4,4161,,
18052585421666628,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Lite 3 XPAW020 U$ 33.00-R$ 182.49 Valor sujeito a alteração",13,"12/12/2025 05:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3785993078139081051,"Story do Instagram",,Total,5811,5383,11,4,,3,1,4290,,
18327789016245121,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro GS Active XPAW016 U$ 39.50-R$ 218.44 Valor sujeito a alteração",16,"12/12/2025 05:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3785991452451997113,"Story do Instagram",,Total,6032,5500,10,4,,2,0,4445,,
17892052038383948,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Lite 3 Pro XPAW019 U$ 44.00-R$ 243.32 Valor sujeito a alteração",18,"12/12/2025 05:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3785989989067719634,"Story do Instagram",,Total,6236,5628,12,9,,1,2,4542,,
18052370246672355,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"12/12/2025 05:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3785988657443338240,"Story do Instagram",,Total,4982,4324,17,1,,4,0,4367,,
18353814754204535,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Mibro Open-Ear Pro U$ 34.90-R$ 193.00 Valor sujeito a alteração",21,"12/12/2025 05:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3785984370017381287,"Story do Instagram",,Total,6701,5844,15,4,,4,1,4886,,
18004761845830488,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Mibro Earbuds 5 U$ 8.00-R$ 44.24 Valor sujeito a alteração",15,"12/12/2025 04:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3785981066524844398,"Story do Instagram",,Total,7012,6187,18,6,1,10,0,4901,,
17856193713575617,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Mega Eletrônicos deseja um dia incrível cheio de 
  novidades e oportunidades! ☔️ 🌧️",14,"12/12/2025 04:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3785978617386862415,"Story do Instagram",,Total,5872,5214,20,1,2,8,0,5223,,
18023819912788113,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 11:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3785444786556708630,"Story do Instagram",,Total,4568,3455,10,2,2,22,0,4256,,
17891982780374389,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 11:07",https://www.instagram.com/stories/megaeletronicosoficialpy/3785443519130332405,"Story do Instagram",,Total,4805,3618,8,2,,4,0,4500,,
18050906690401013,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 11:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3785442930921116299,"Story do Instagram",,Total,4776,3696,5,1,,4,0,4420,,
18086615726072753,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 09:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3785404902626387490,"Story do Instagram",,Total,4287,3636,10,5,,8,1,4055,7,
18066347513528893,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 09:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3785404839275638580,"Story do Instagram",,Total,4263,3678,10,7,,4,0,3947,3,
17858737395502479,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 09:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3785404793373169197,"Story do Instagram",,Total,4361,3802,11,8,,4,0,4133,2,
18085850000012029,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Se apaixonou por algum ? 
Corre aqui na Mega porque tá aquele preço
 que faz a gente levar sem culpa 😍💸",6,"12/11/2025 06:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3785297216589097782,"Story do Instagram",,Total,3989,3666,12,0,,2,0,3774,,
18550221703050033,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Creme Facial Hidratante Pyunkang Yul Nutrition U$ 17.90-R$ 100.24 Valor sujeito a alteração",9,"12/11/2025 06:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3785294727605225562,"Story do Instagram",,Total,4043,3757,9,1,,3,0,3881,,
18058896767644095,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sérum Facial Pyunkang Yul Black U$ 20.90-R$ 117.04 Valor sujeito a alteração",9,"12/11/2025 06:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3785293782712388534,"Story do Instagram",,Total,4139,3795,7,0,,6,0,3959,,
18079816270927073,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","U$ 15.90-R$ 89.04 Máscara Facial Pyunkang Yul Black Valor sujeito a alteração",11,"12/11/2025 06:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3785292852306707857,"Story do Instagram",,Total,4224,3854,7,1,,3,0,4045,,
17970184211977038,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Limpador Facial Pyunkang Yul Calming Low pH U$ 6.90-R$ 38.64 Valor sujeito a alteração",23,"12/11/2025 06:06",https://www.instagram.com/stories/megaeletronicosoficialpy/3785292038536260113,"Story do Instagram",,Total,4425,4003,9,1,,3,0,4181,,
18102457684708324,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Espuma Facial de Limpeza Pyunkang Yul U$ 8.90-R$ 49.84 Valor sujeito a alteração",7,"12/11/2025 06:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3785290184142210373,"Story do Instagram",,Total,4676,4173,9,2,,13,0,4234,,
18110738083538170,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia pessoal 😉 ✨ ✨ 🤩 Bora ficar mais linda ainda com a Pyunkang Yul!!",12,"12/11/2025 03:49",https://www.instagram.com/stories/megaeletronicosoficialpy/3785223249509570643,"Story do Instagram",,Total,4719,4173,15,2,2,9,3,4284,,
17857622601565975,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 02:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3785178291654202734,"Story do Instagram",,Total,4922,4227,9,0,,13,1,4583,14,
17964888884851831,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"12/11/2025 02:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3785178164499688244,"Story do Instagram",,Total,4795,4211,16,14,,5,6,4300,10,
