"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,"Visitas ao perfil",Respostas,"Toques em figurinhas",Navegação,"Cliques no link"
18127249471570584,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quando você finalizar sua análise, nós vamos te guiar para cuidar melhor da sua pele 😍 O que sua pele precisa? ✅
Quais produtos vão te ajudar ✅",10,"03/28/2026 07:58",https://www.instagram.com/stories/megaeletronicosoficialpy/3862868945863275226,"Story do Instagram",,Total,4414,3996,14,6,,6,1,,4049,
17960527388919202,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Quer cuidar de verdade da sua pele? Começa pelo diagnóstico certo🤩✨",28,"03/28/2026 05:28",https://www.instagram.com/stories/megaeletronicosoficialpy/3862793526287868564,"Story do Instagram",,Total,4403,3907,24,8,,10,5,,4164,
18082875464613443,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Sábado animado por aqui 🤩 Te esperamos até as 15:00",15,"03/28/2026 04:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3862757818055653136,"Story do Instagram",,Total,6156,5376,13,2,1,9,1,,4016,
18149914396461330,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 02:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862691556197156052,"Story do Instagram",,Total,4276,3854,11,1,,6,0,,4065,
17969356064880953,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 02:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862691515025873685,"Story do Instagram",,Total,4850,4283,13,6,,3,0,5,4074,
18117331990644591,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 02:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862691479248447072,"Story do Instagram",,Total,4917,4391,16,6,,7,0,,4185,
18045390119752139,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 02:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862691449032703989,"Story do Instagram",,Total,5098,4460,13,7,,5,0,2,4285,
18012629330684006,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 02:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862691407618176900,"Story do Instagram",,Total,5352,4607,19,27,,5,0,6,4269,
18117667960634118,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/28/2026 02:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862691364416802861,"Story do Instagram",,Total,5712,4869,16,13,,20,0,14,4686,
17887592670459980,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/27/2026 12:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3862271165813860249,"Story do Instagram",,Total,4633,4025,12,12,,25,0,6,4493,
17853584418650569,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/27/2026 12:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3862270985492309225,"Story do Instagram",,Total,5050,4188,19,8,,12,0,7,4428,
18399630832150236,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/27/2026 11:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3862245650235221230,"Story do Instagram",,Total,5357,4332,12,14,,22,2,,4602,
18414735025124484,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Câmera IP IMILAB C30 Dual U$ 49.00-R$ 263.62 Valor sujeito a alteração",16,"03/27/2026 05:20",https://www.instagram.com/stories/megaeletronicosoficialpy/3862064777628030075,"Story do Instagram",,Total,4318,3989,7,0,1,13,0,,4173,2
18095105189109029,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Câmera IP IMILAB EC6 Pro U$ 63.00-R$ 337.68 Valor sujeito a alteração",20,"03/27/2026 05:17",https://www.instagram.com/stories/megaeletronicosoficialpy/3862063550114640101,"Story do Instagram",,Total,4460,4082,8,3,,9,0,,4282,1
17856064182630886,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Os melhores preços fazem isso acontecer 👏",11,"03/27/2026 05:12",https://www.instagram.com/stories/megaeletronicosoficialpy/3862060954603833586,"Story do Instagram",,Total,4529,4120,8,1,1,4,0,,4076,
17853623925689701,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Câmera IP IMILAB C22 U$ 29.00-R$ 155.44 Valor sujeito a alteração",17,"03/27/2026 05:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3862059752952558774,"Story do Instagram",,Total,4576,4180,8,2,1,4,0,,4366,1
18040266722558150,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Câmera de Vigilância CFTV IMILAB EC3 Lite U$ 37.00-R$ 198.32 Valor sujeito a alteração",16,"03/27/2026 05:05",https://www.instagram.com/stories/megaeletronicosoficialpy/3862057493388674108,"Story do Instagram",,Total,4786,4219,10,0,,5,0,,4521,8
18349689463232873,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Câmera de Vigilância CFTV IMILAB EC5 U$ 49.50-R$ 265.32 Valor sujeito a alteração",24,"03/27/2026 05:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3862055755671735261,"Story do Instagram",,Total,4986,4299,12,5,1,7,0,,4687,6
17917936731314969,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia com Imilab 🥰🤩 Por aqui já comecei pensando em uma coisa muito importante: segurança e praticidade no dia a dia",17,"03/27/2026 04:58",https://www.instagram.com/stories/megaeletronicosoficialpy/3862053793819633037,"Story do Instagram",,Total,5393,4635,24,0,1,38,1,,4823,
17923307316099998,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/26/2026 10:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3861504965232156719,"Story do Instagram",,Total,5005,4235,10,0,3,25,0,10,4792,
18457839499096776,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/26/2026 10:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3861504825989623997,"Story do Instagram",,Total,5099,4332,11,6,,7,0,42,4062,
18109098091864817,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/26/2026 10:47",https://www.instagram.com/stories/megaeletronicosoficialpy/3861504706770758371,"Story do Instagram",,Total,5222,4408,9,0,,2,1,18,5042,
18090302752936786,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/26/2026 09:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3861469142570836268,"Story do Instagram",,Total,5393,4569,12,8,,10,0,5,5039,
17856710421594263,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/26/2026 09:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3861469114519326322,"Story do Instagram",,Total,5465,4704,15,15,,12,1,13,5163,
18075029579179336,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"03/26/2026 08:34",https://www.instagram.com/stories/megaeletronicosoficialpy/3861437717201155333,"Story do Instagram",,Total,5475,4848,10,1,1,5,0,,5000,71
18073798919540665,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"03/26/2026 08:04",https://www.instagram.com/stories/megaeletronicosoficialpy/3861422630843275734,"Story do Instagram",,Total,5644,5140,9,3,1,3,0,,5366,84
18078713270563205,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"03/26/2026 07:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3861415526808015810,"Story do Instagram",,Total,5903,5242,11,2,,11,0,,5548,99
18415385938126083,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,10,"03/26/2026 06:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3861388011871783008,"Story do Instagram",,Total,6347,5439,12,11,,9,3,,5618,132
18075259862168292,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"03/26/2026 06:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3861387220591118306,"Story do Instagram",,Total,7035,5853,16,27,,11,2,,5873,215
17864961387658050,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,13,"03/26/2026 06:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3861372372989873771,"Story do Instagram",,Total,7863,6620,27,34,3,41,3,,6107,
18043912256564462,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/25/2026 09:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3860749989010590989,"Story do Instagram",,Total,6434,5422,14,30,,30,2,,5218,118
18419354134192299,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,19,"03/25/2026 09:37",https://www.instagram.com/stories/megaeletronicosoficialpy/3860744550550177648,"Story do Instagram",,Total,5769,5159,12,9,,7,0,,5350,45
18097748578810664,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,15,"03/25/2026 09:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3860741920486670500,"Story do Instagram",,Total,6748,5657,21,26,2,11,1,,5521,68
18096678974084984,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,19,"03/25/2026 08:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3860708706850268424,"Story do Instagram",,Total,7086,5868,34,63,,12,5,,5325,
17898366324263296,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro GS Explorer U$ 55.00-R$ 294.25 Valor sujeito a alteração",0,"03/25/2026 06:14",https://www.instagram.com/stories/megaeletronicosoficialpy/3860642648474878167,"Story do Instagram",,Total,5728,4795,19,1,,19,1,,5521,
18427206067184114,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","olha esse relógio 😮‍🔥 lindo demais!",9,"03/25/2026 06:13",https://www.instagram.com/stories/megaeletronicosoficialpy/3860641881739331739,"Story do Instagram",,Total,5916,5204,20,9,,4,1,,5303,
17998874996868583,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Lite 3 Pro U$ 46.00-R$ 246.10 Valor sujeito a alteração",27,"03/25/2026 05:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3860634304712408412,"Story do Instagram",,Total,5838,4891,22,23,1,6,0,,5601,
18095003764841186,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro GS Active 2 U$ 49.50-R$ 264.83 Valor sujeito a alteração",0,"03/25/2026 05:52",https://www.instagram.com/stories/megaeletronicosoficialpy/3860631454892533273,"Story do Instagram",,Total,5893,5191,16,4,,8,0,,5586,
18110119981693787,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Gs Pro 2 U$ 65.00-R$ 347.75 Valor sujeito a alteração",23,"03/25/2026 05:50",https://www.instagram.com/stories/megaeletronicosoficialpy/3860630697938097113,"Story do Instagram",,Total,5821,5218,17,6,,5,0,,5557,
18086112938580203,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro Lite 3 U$ 30.00-R$ 160.50 Valor sujeito s alteração",20,"03/25/2026 05:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3860629622535304090,"Story do Instagram",,Total,6123,5336,23,15,1,6,2,,5791,
18106152907881605,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Relógio Mibro A3
 
U$ 32.00-R$ 171.20 Valor sujeito a alteração",17,"03/25/2026 05:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3860621930878063026,"Story do Instagram",,Total,6281,5433,33,12,2,13,1,,5711,
18414626968193950,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Não percam os próximos story ✨🥰 ✨Bom dia pessoal ✨",15,"03/25/2026 04:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3860622011911989709,"Story do Instagram",,Total,6102,5464,28,3,1,15,1,,5726,
18126211807583307,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/25/2026 04:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3860587203349562183,"Story do Instagram",,Total,6958,6125,24,7,,11,3,7,6174,
18047091386719794,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/25/2026 04:24",https://www.instagram.com/stories/megaeletronicosoficialpy/3860587027398523399,"Story do Instagram",,Total,6976,6196,30,3,1,36,2,26,6546,
18116879956732622,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/24/2026 12:27",https://www.instagram.com/stories/megaeletronicosoficialpy/3860105226112431778,"Story do Instagram",,Total,5872,5129,16,1,,47,3,14,5363,
18153243664454108,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/24/2026 12:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3860105193665290798,"Story do Instagram",,Total,5884,5245,14,2,,2,1,11,4997,
18407262325178955,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/24/2026 12:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3860105157476815087,"Story do Instagram",,Total,6000,5319,9,2,,11,1,6,5322,
18176535502381794,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/24/2026 12:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3860105113721883066,"Story do Instagram",,Total,6534,5618,12,3,1,23,1,10,5482,
18072935324196954,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Smart TV QLED 40"" Audisat U$ 149.00-R$ 797.15 Valor sujeito a alteração",24,"03/24/2026 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3859891381662199453,"Story do Instagram",,Total,6011,5014,15,8,,26,2,,5691,13
18074461814536083,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Audisat X300 Boombox U$ 139.90-R$ 748.47 Valor sujeito a alteração",19,"03/24/2026 05:18",https://www.instagram.com/stories/megaeletronicosoficialpy/3859889625347731262,"Story do Instagram",,Total,6006,5152,14,3,1,9,2,,5745,11
18053549714718483,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bicicleta Elétrica Audisat U$ 690.00-R$ 3,691.50 Valor sujeito a alteração",24,"03/24/2026 05:11",https://www.instagram.com/stories/megaeletronicosoficialpy/3859886288955050123,"Story do Instagram",,Total,6101,5243,16,6,,9,0,,5786,18
18171645979403533,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Microfone Audisat U$ 12.90-R$ 69.02 Valor sujeito a alteração",20,"03/24/2026 05:00",https://www.instagram.com/stories/megaeletronicosoficialpy/3859880751936915930,"Story do Instagram",,Total,6043,5313,15,11,1,3,4,,5627,14
17874639714564125,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Lembrando que somos destribuidora oficial 🤩☺️",32,"03/24/2026 04:55",https://www.instagram.com/stories/megaeletronicosoficialpy/3859878080190418791,"Story do Instagram",,Total,6120,5430,19,1,1,8,2,,5875,
18111653716774041,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Recomendações do dia ✅ Tudo no precinho",51,"03/24/2026 04:54",https://www.instagram.com/stories/megaeletronicosoficialpy/3859877492283247964,"Story do Instagram",,Total,6265,5497,24,16,,16,3,,5960,
18093322739516850,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom dia pessoal🤩🤩",37,"03/24/2026 04:25",https://www.instagram.com/stories/megaeletronicosoficialpy/3859873598962478975,"Story do Instagram",,Total,6599,5783,32,0,3,32,6,,6123,
18090077453172862,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,23,"03/23/2026 12:02",https://www.instagram.com/stories/megaeletronicosoficialpy/3859368287184967901,"Story do Instagram",,Total,6296,4880,19,7,3,38,1,,5436,216
17855918265629715,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,16,"03/23/2026 11:59",https://www.instagram.com/stories/megaeletronicosoficialpy/3859366704942514050,"Story do Instagram",,Total,6271,5193,17,1,3,16,0,,5780,154
17985750467976256,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"03/23/2026 09:09",https://www.instagram.com/stories/megaeletronicosoficialpy/3859281239941951087,"Story do Instagram",,Total,6205,4664,17,16,2,19,7,,5238,
18103380349725718,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,14,"03/23/2026 09:03",https://www.instagram.com/stories/megaeletronicosoficialpy/3859278188459926390,"Story do Instagram",,Total,6329,4734,19,4,,8,0,,5833,315
18058917311433225,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Samsung Galaxy S26 Ultra U$ 1,175.00-R$ 6,321.50 Valor sujeito a alteração",11,"03/23/2026 08:53",https://www.instagram.com/stories/megaeletronicosoficialpy/3859273248760989360,"Story do Instagram",,Total,5989,4764,17,14,1,4,1,,5351,
18396843133146631,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,17,"03/23/2026 08:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3859272144769868903,"Story do Instagram",,Total,5928,4859,22,1,,4,0,18,5489,
17854819974632388,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3859232104165526441,"Story do Instagram",,Total,5657,4655,13,0,,18,0,7,5443,
18413091226192742,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/06/2026 06:51",https://www.instagram.com/stories/megaeletronicosoficialpy/3846920595578111381,"Story do Instagram",,Total,5542,4645,8,5,1,36,7,,5389,
17893065672424318,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/06/2026 06:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3846917335572147784,"Story do Instagram",,Total,5566,4795,11,0,,8,0,,5477,
18084703838018584,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3859231935269302129,"Story do Instagram",,Total,6078,5159,10,1,,3,0,5,5820,
17997166577749670,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3859231914759120501,"Story do Instagram",,Total,5996,5252,14,2,,3,1,6,5588,
18043831835569097,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3859231881741549656,"Story do Instagram",,Total,6057,5335,16,6,2,7,2,8,5652,
18209492626322864,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 07:31",https://www.instagram.com/stories/megaeletronicosoficialpy/3859231843732786084,"Story do Instagram",,Total,6305,5528,15,2,1,19,1,6,5601,
17935815624039122,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Ate 80% OFF",31,"03/23/2026 04:43",https://www.instagram.com/stories/megaeletronicosoficialpy/3859146997786317913,"Story do Instagram",,Total,6503,5413,26,6,,16,2,,5927,361
18125754673605734,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,20,"03/23/2026 04:23",https://www.instagram.com/stories/megaeletronicosoficialpy/3859137294943482850,"Story do Instagram",,Total,6157,5552,19,0,1,12,4,,6005,
17874379695559955,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 04:21",https://www.instagram.com/stories/megaeletronicosoficialpy/3859135948462826381,"Story do Instagram",,Total,6385,5704,24,2,1,13,4,10,5975,
18391345822155343,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 03:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3859119638056102196,"Story do Instagram",,Total,6808,5927,14,8,,14,1,12,6486,
17881782525489945,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 03:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3859119579058997511,"Story do Instagram",,Total,7003,6211,17,6,,5,0,1,6292,
18097091596966678,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/23/2026 03:48",https://www.instagram.com/stories/megaeletronicosoficialpy/3859119539355764138,"Story do Instagram",,Total,7949,6887,23,17,4,69,3,74,7281,
17851465476642402,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 10:01",https://www.instagram.com/stories/megaeletronicosoficialpy/3857857813633150876,"Story do Instagram",,Total,6994,6281,15,4,2,53,0,12,6642,
18098653945941512,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 06:15",https://www.instagram.com/stories/megaeletronicosoficialpy/3857743846021630190,"Story do Instagram",,Total,6112,5541,15,0,1,15,1,9,5043,
17944583529134673,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 05:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3857711421182803534,"Story do Instagram",,Total,5513,4891,16,3,,7,3,10,5071,
18108587770836446,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 05:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3857711376513460444,"Story do Instagram",,Total,5632,5139,17,3,,3,1,5,4973,
18205048354331873,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 05:10",https://www.instagram.com/stories/megaeletronicosoficialpy/3857711334645892611,"Story do Instagram",,Total,5727,5287,21,2,1,15,0,19,4987,
18103133110728902,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 05:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3857710060852561009,"Story do Instagram",,Total,6901,6246,18,4,,9,1,5,5604,
18077186627437818,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,0,"03/21/2026 05:08",https://www.instagram.com/stories/megaeletronicosoficialpy/3857710013842790903,"Story do Instagram",,Total,6756,6035,30,6,6,53,5,12,6286,
17926465482251777,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Jarra Elétrica MOX U$ 5.99-R$ 31.99 Valor sujeito a alteração",15,"03/20/2026 05:22",https://www.instagram.com/stories/megaeletronicosoficialpy/3856992344638349583,"Story do Instagram",,Total,5134,4417,10,8,2,40,2,,4833,12
17928433908248854,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Tônico Facial Anua U$ 11.99-R$ 64.03 Valor sujeito a alteração",18,"03/20/2026 05:19",https://www.instagram.com/stories/megaeletronicosoficialpy/3856991145319046553,"Story do Instagram",,Total,5113,4469,12,2,1,10,1,,4887,5
18020553749643829,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Limpador Facial em Pó Anua U$ 16.90-R$ 90.25 Valor sujeito a alteração",20,"03/20/2026 05:16",https://www.instagram.com/stories/megaeletronicosoficialpy/3856989556483133435,"Story do Instagram",,Total,5324,4645,11,1,,3,1,,5089,2
17927336271248242,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Câmera IP Xiaomi U$ 35.90-R$ 191.71 Valor sujeito a alteração",15,"03/20/2026 04:36",https://www.instagram.com/stories/megaeletronicosoficialpy/3856969124098985476,"Story do Instagram",,Total,5615,4734,15,4,2,10,2,,5160,8
17921597385267013,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Copo Térmico Stanley 1.18 Litros U$ 37.90-R$ 202.39 Valor sujeito a alteração",18,"03/20/2026 04:32",https://www.instagram.com/stories/megaeletronicosoficialpy/3856967570830731138,"Story do Instagram",,Total,5704,4837,13,4,1,13,0,,5299,6
18060342527401177,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Fone de Ouvido Sem Fio Sony U$ 292.90-R$ 1,564.09 Valor sujeito a alteração",19,"03/20/2026 04:29",https://www.instagram.com/stories/megaeletronicosoficialpy/3856966060872953112,"Story do Instagram",,Total,5797,5131,19,3,1,4,1,,5372,5
17928484965073645,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Bom diaaa ✨
Corre que tá até 80% OFF 🛍️",25,"03/20/2026 04:26",https://www.instagram.com/stories/megaeletronicosoficialpy/3856964236182907515,"Story do Instagram",,Total,6251,5526,31,3,2,36,4,,5641,
18108275392891211,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,15,"03/19/2026 09:45",https://www.instagram.com/stories/megaeletronicosoficialpy/3856399805254310497,"Story do Instagram",,Total,5723,4606,20,1,1,53,2,52,5206,
17975254131006916,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial",,11,"03/19/2026 09:30",https://www.instagram.com/stories/megaeletronicosoficialpy/3856392463846562968,"Story do Instagram",,Total,5964,4944,26,9,2,23,5,41,5063,
